0,1,2,3,4,5,6
-10.0,2.29,-19.2,0.44,17,10,10
-10.0,15.54,-19.2,0.44,17,10,11
29.0,-5.64,19.85,0.48,17,10,12
29.0,-10.76,19.85,0.48,17,10,13
-10.0,6.0,-19.2,0.44,17,10,14
-10.0,6.9,-14.37,0.44,17,10,15
29.0,-10.5,19.85,0.44,17,10,16
29.0,-9.68,19.85,0.39,17,10,17
-10.0,1.99,-19.2,0.44,17,10,18
-0.87,3.69,-0.65,0.39,17,10,19
25.53,-6.76,19.85,0.34,17,10,20
-10.0,-1.1,-19.2,0.44,17,10,21
-10.0,6.29,-19.2,0.39,17,10,22
-10.0,12.82,-19.2,0.39,17,10,23
29.0,-4.63,19.85,0.44,17,10,24
29.0,-5.5,19.85,0.44,17,10,25
-10.0,-0.71,-17.86,0.39,17,10,27
-10.0,6.31,-19.2,0.44,17,10,28
29.0,-6.86,19.85,0.39,17,10,29
29.0,-12.31,19.85,0.44,17,10,30
-10.0,7.52,-19.2,0.34,17,10,31
-10.0,6.99,-19.2,0.39,17,10,32
29.0,-1.88,19.85,0.48,17,10,33
29.0,-10.42,19.85,0.44,17,10,34
-10.0,2.31,-19.2,0.39,17,10,35
-3.23,8.65,-2.21,0.48,17,10,36
29.0,-4.4,19.85,0.44,17,10,37
29.0,-7.71,19.85,0.39,17,10,38
-10.0,-0.09,-19.2,0.29,17,10,39
-10.0,0.79,-19.2,0.44,17,10,40
29.0,-2.08,19.85,0.39,17,10,41
28.64,-6.52,18.12,0.48,17,10,42
-10.0,3.84,-19.2,0.29,17,10,43
-10.0,8.81,-19.2,0.44,17,10,44
29.0,-0.73,19.85,0.34,17,10,45
29.0,-10.25,19.85,0.39,17,10,46
-10.0,8.23,-19.2,0.39,17,10,47
-10.0,10.05,-19.2,0.44,17,10,48
29.0,-7.3,19.85,0.44,17,10,49
29.0,-10.29,19.85,0.34,17,10,50
12.95,1.04,8.37,0.39,17,10,51
-10.0,1.66,-18.75,0.39,17,10,52
29.0,-0.58,19.85,0.39,17,10,53
29.0,-8.63,17.91,0.39,17,10,54
-10.0,2.72,-19.2,0.39,17,10,55
-10.0,11.49,-19.2,0.29,17,10,56
29.0,-2.24,19.85,0.39,17,10,57
29.0,-12.51,19.85,0.44,17,10,58
-10.0,3.91,-19.2,0.39,17,11,0
-10.0,11.95,-19.2,0.39,17,11,1
29.0,-6.27,19.85,0.39,17,11,2
29.0,-12.98,19.85,0.44,17,11,3
-10.0,5.05,-19.2,0.48,17,11,4
-10.0,1.49,-16.78,0.44,17,11,5
29.0,-4.85,19.85,0.48,17,11,6
12.45,-7.51,5.32,0.44,17,11,7
-10.0,2.63,-19.2,0.44,17,11,8
-10.0,3.94,-19.2,0.48,17,11,9
29.0,-4.64,19.85,0.39,17,11,10
29.0,-5.44,19.85,0.44,17,11,11
-10.0,0.61,-19.2,0.34,17,11,12
-10.0,1.84,-19.2,0.39,17,11,13
29.0,-3.65,19.85,0.29,17,11,14
29.0,-6.62,19.85,0.39,17,11,15
-10.0,5.59,-19.2,0.44,17,11,16
-10.0,2.29,-14.51,0.34,17,11,17
29.0,-6.47,19.85,0.39,17,11,18
29.0,-8.46,19.85,0.39,17,11,19
-10.0,5.49,-19.2,0.39,17,11,20
-10.0,5.86,-19.2,0.39,17,11,21
29.0,-0.62,19.85,0.39,17,11,22
2.21,-16.66,-3.39,0.39,17,11,23
-10.0,0.15,-19.2,0.34,17,11,24
-10.0,6.53,-15.43,0.48,17,11,25
29.0,-8.63,19.85,0.39,17,11,26
29.0,-8.04,19.85,0.48,17,11,27
-10.0,5.62,-19.2,0.44,17,11,28
-10.0,4.95,-19.2,0.44,17,11,29
24.13,-9.09,19.85,0.39,17,11,30
29.0,-8.2,19.85,0.39,17,11,32
-10.0,2.49,-19.2,0.34,17,11,33
-10.0,6.86,-19.2,0.39,17,11,34
29.0,-3.73,19.85,0.39,17,11,35
29.0,-1.21,19.85,0.39,17,11,36
-10.0,-0.76,-19.2,0.44,17,11,37
-10.0,6.02,-19.2,0.44,17,11,38
-10.0,-0.82,-8.28,0.44,17,11,39
29.0,-4.46,19.85,0.48,17,11,40
-10.0,0.28,-19.2,0.48,17,11,41
-10.0,9.48,-19.2,0.39,17,11,42
29.0,-4.02,19.85,0.44,17,11,43
29.0,-6.35,19.85,0.44,17,11,44
-10.0,4.34,-19.2,0.44,17,11,45
-10.0,2.55,-15.19,0.44,17,11,46
29.0,-5.12,19.85,0.44,17,11,47
29.0,-11.6,19.85,0.44,17,11,48
-10.0,2.68,-19.2,0.39,17,11,49
-10.0,9.16,-19.2,0.39,17,11,50
26.31,-5.64,19.85,0.39,17,11,51
29.0,-8.57,19.45,0.39,17,11,52
-10.0,1.03,-19.2,0.44,17,11,53
-1.87,-0.02,-2.37,0.48,17,11,54
29.0,-1.55,19.85,0.39,17,11,55
29.0,-12.26,19.85,0.34,17,11,56
-10.0,4.01,-19.2,0.34,17,11,57
-10.0,8.07,-19.2,0.39,17,11,58
29.0,-1.85,19.85,0.44,17,11,59
29.0,-9.47,19.85,0.34,17,12,0
-10.0,3.02,-19.2,0.48,17,12,1
-10.0,10.77,-19.2,0.44,17,12,2
29.0,-0.87,19.85,0.39,17,12,4
24.4,-12.52,16.77,0.44,17,12,5
-10.0,2.24,-19.2,0.39,17,12,6
-10.0,7.36,-19.2,0.44,17,12,7
29.0,-6.22,19.85,0.44,17,12,8
27.87,-10.35,17.02,0.48,17,12,9
-10.0,2.0,-19.2,0.39,17,12,10
-9.6,2.79,-6.97,0.39,17,12,11
29.0,0.87,19.85,0.34,17,12,12
26.3,-20.3,19.85,0.39,17,12,13
-10.0,1.42,-19.2,0.39,17,12,14
-10.0,5.15,-19.2,0.44,17,12,15
29.0,-6.34,19.85,0.34,17,12,16
29.0,-10.23,19.85,0.34,17,12,17
-10.0,0.7,-19.2,0.39,17,12,18
-10.0,-0.16,-19.2,0.39,17,12,19
29.0,-5.06,19.85,0.34,17,12,20
29.0,-20.3,19.85,0.48,17,12,21
-10.0,3.82,-19.2,0.34,17,12,22
-10.0,4.3,-19.2,0.39,17,12,23
26.38,-4.39,19.07,0.39,17,12,24
24.26,-20.3,19.85,0.39,17,12,25
-10.0,-3.23,-8.54,0.44,17,12,26
-10.0,2.8,-19.2,0.39,17,12,27
29.0,-6.13,19.85,0.44,17,12,28
29.0,-20.3,19.85,0.48,17,12,29
-10.0,4.73,-19.2,0.39,17,12,30
-10.0,-0.28,-14.89,0.39,17,12,31
29.0,-5.48,19.85,0.34,17,12,32
29.0,-20.3,19.85,0.39,17,12,33
-10.0,4.88,-19.2,0.44,17,12,34
-10.0,4.96,-19.2,0.39,17,12,35
29.0,-4.47,19.85,0.39,17,12,37
21.72,-11.34,17.72,0.39,17,12,38
-10.0,0.64,-19.2,0.39,17,12,39
-10.0,0.63,-19.2,0.39,17,12,40
29.0,-3.03,19.85,0.34,17,12,41
18.58,10.45,9.13,0.39,17,12,42
-10.0,4.08,-19.2,0.39,17,12,43
-10.0,2.88,-19.2,0.34,17,12,44
25.95,-3.17,19.22,0.44,17,12,45
29.0,-20.3,19.85,0.39,17,12,46
-10.0,3.78,-19.2,0.39,17,12,47
-10.0,-2.45,-14.24,0.39,17,12,48
28.03,-2.71,19.85,0.44,17,12,49
29.0,-20.3,19.85,0.39,17,12,50
-10.0,0.94,-19.2,0.39,17,12,51
-10.0,-5.58,-18.32,0.44,17,12,52
29.0,-4.86,19.85,0.48,17,12,53
29.0,-20.3,19.85,0.44,17,12,54
-10.0,0.0,-19.2,0.39,17,12,55
-10.0,-0.98,-19.2,0.44,17,12,56
6.57,-2.79,5.58,0.44,17,12,57
29.0,-20.3,19.85,0.34,17,12,58
-10.0,1.05,-19.2,0.39,17,12,59
-10.0,-0.04,-13.99,0.48,17,13,0
29.0,-6.92,19.85,0.44,17,13,1
29.0,-16.42,19.85,0.39,17,13,2
-10.0,1.11,-19.2,0.39,17,13,3
-10.0,3.48,-19.2,0.48,17,13,4
29.0,-5.05,19.85,0.39,17,13,5
24.86,-20.3,19.72,0.39,17,13,6
-10.0,3.85,-19.2,0.44,17,13,7
-10.0,4.96,-19.2,0.39,17,13,9
25.92,-2.32,19.22,0.44,17,13,10
29.0,-20.3,19.85,0.39,17,13,11
-10.0,6.1,-19.2,0.44,17,13,12
-10.0,-2.09,-12.24,0.44,17,13,13
5.72,3.32,4.06,0.44,17,13,14
29.0,-15.13,19.85,0.44,17,13,15
-10.0,-0.42,-19.2,0.48,17,13,16
-10.0,6.88,-15.88,0.34,17,13,17
29.0,-5.99,19.85,0.44,17,13,18
29.0,-15.53,19.85,0.48,17,13,19
-10.0,4.38,-19.2,0.34,17,13,20
-10.0,6.56,-19.2,0.44,17,13,21
24.23,-5.78,16.95,0.44,17,13,22
26.28,-20.3,19.85,0.34,17,13,23
-10.0,0.47,-19.2,0.39,17,13,24
-10.0,8.88,-19.2,0.39,17,13,25
29.0,-6.32,19.85,0.48,17,13,26
29.0,-15.54,19.85,0.44,17,13,27
29.0,-3.03,19.85,0.39,17,13,28
-10.0,-1.56,-10.67,0.44,17,13,29
29.0,-4.77,19.85,0.39,17,13,30
29.0,-20.3,19.85,0.44,17,13,31
-10.0,7.34,-19.2,0.44,17,13,32
-10.0,8.28,-19.2,0.44,17,13,33
29.0,-2.44,19.85,0.44,17,13,34
24.3,-20.3,19.62,0.44,17,13,35
-10.0,0.48,-19.2,0.34,17,13,36
-10.0,5.88,-19.2,0.48,17,13,37
29.0,-3.04,19.85,0.44,17,13,38
29.0,-20.3,19.85,0.34,17,13,39
-10.0,2.33,-19.2,0.39,17,13,41
-10.0,4.31,-15.32,0.44,17,13,42
29.0,-7.2,19.85,0.39,17,13,43
29.0,-13.25,19.85,0.39,17,13,44
-5.26,-3.1,-4.72,0.34,17,13,45
-10.0,4.91,-19.2,0.39,17,13,46
29.0,0.0,19.85,0.34,17,13,47
29.0,-20.3,19.85,0.34,17,13,48
-10.0,0.41,-19.2,0.39,17,13,49
-10.0,1.14,-19.2,0.44,17,13,50
29.0,-5.82,19.85,0.44,17,13,51
29.0,-20.3,19.85,0.34,17,13,52
-10.0,4.43,-19.2,0.39,17,13,53
-10.0,3.59,-19.2,0.44,17,13,54
29.0,-2.9,19.85,0.48,17,13,55
21.72,-20.3,17.2,0.39,17,13,56
-10.0,5.29,-19.2,0.39,17,13,57
-10.0,-4.05,-15.91,0.48,17,13,58
-10.0,1.02,-11.87,0.44,17,13,59
9.45,-7.61,7.26,0.34,17,14,0
-10.0,3.39,-19.2,0.34,17,14,1
-10.0,5.91,-19.2,0.44,17,14,2
29.0,-1.35,19.85,0.44,17,14,3
29.0,-16.7,19.85,0.39,17,14,4
-10.0,8.52,-19.2,0.34,17,14,5
-10.0,3.41,-19.2,0.48,17,14,6
20.72,-4.74,14.78,0.44,17,14,7
24.92,-20.3,18.97,0.39,17,14,8
-10.0,3.11,-19.2,0.39,17,14,9
-10.0,2.78,-19.2,0.39,17,14,10
29.0,-2.15,19.85,0.39,17,14,11
29.0,-15.16,19.85,0.53,17,14,13
-10.0,2.63,-19.2,0.34,17,14,14
-10.0,4.02,-19.2,0.44,17,14,15
29.0,0.06,19.85,0.44,17,14,16
8.49,-13.68,4.52,0.39,17,14,17
-10.0,3.71,-19.2,0.44,17,14,18
-10.0,7.56,-19.2,0.48,17,14,19
29.0,-9.36,19.85,0.39,17,14,20
29.0,-20.3,19.85,0.48,17,14,21
-10.0,2.82,-19.2,0.44,17,14,22
-10.0,7.26,-19.2,0.39,17,14,23
29.0,-5.52,19.85,0.39,17,14,24
29.0,-20.3,19.85,0.44,17,14,25
-10.0,3.75,-19.2,0.44,17,14,26
-10.0,6.76,-19.2,0.44,17,14,27
29.0,-3.52,19.85,0.44,17,14,28
29.0,-12.46,19.85,0.39,17,14,29
29.0,-5.77,19.85,0.34,17,14,30
-10.0,6.49,-19.2,0.44,17,14,31
5.23,2.67,1.37,0.34,17,14,32
29.0,-9.85,19.85,0.48,17,14,33
-10.0,0.1,-19.2,0.39,17,14,34
-10.0,3.5,-19.2,0.29,17,14,35
29.0,-7.57,19.85,0.39,17,14,36
27.86,-19.1,19.85,0.44,17,14,37
-10.0,0.07,-19.2,0.39,17,14,38
-10.0,1.73,-19.2,0.39,17,14,39
29.0,-5.39,19.85,0.44,17,14,40
29.0,-10.41,19.85,0.44,17,14,41
-10.0,1.13,-19.2,0.48,17,14,42
-10.0,1.45,-19.2,0.34,17,14,43
29.0,-5.43,19.85,0.39,17,14,44
29.0,-20.3,19.85,0.39,17,14,46
-10.0,3.17,-19.2,0.48,17,14,47
-3.43,3.49,-1.83,0.48,17,14,48
29.0,-4.21,19.85,0.48,17,14,49
24.72,-20.3,19.85,0.39,17,14,50
-10.0,3.75,-19.2,0.48,17,14,51
-10.0,5.06,-19.2,0.39,17,14,52
29.0,-7.54,19.85,0.48,17,14,53
29.0,-14.5,19.85,0.44,17,14,54
-10.0,0.26,-15.37,0.44,17,14,55
-10.0,3.57,-16.06,0.53,17,14,56
29.0,-3.53,19.85,0.39,17,14,57
29.0,-20.3,19.85,0.39,17,14,58
-10.0,3.23,-19.2,0.39,17,14,59
-10.0,8.88,-19.2,0.44,17,15,0
11.69,5.04,5.45,0.39,17,15,1
29.0,-16.49,19.85,0.44,17,15,2
-10.0,2.45,-19.2,0.44,17,15,3
-8.37,1.89,-3.85,0.48,17,15,4
19.41,-4.36,14.02,0.44,17,15,5
29.0,-17.5,19.85,0.44,17,15,6
-10.0,2.83,-19.2,0.48,17,15,7
-10.0,3.5,-19.2,0.34,17,15,8
29.0,-3.04,19.85,0.39,17,15,9
26.41,-19.04,19.85,0.34,17,15,10
-10.0,3.37,-19.2,0.39,17,15,11
-10.0,3.6,-19.2,0.48,17,15,12
29.0,-3.02,19.85,0.44,17,15,13
29.0,-4.27,19.85,0.44,17,15,14
-10.0,2.29,-19.2,0.39,17,15,15
-10.0,1.04,-17.07,0.53,17,15,16
29.0,-2.29,19.85,0.39,17,15,18
29.0,-9.94,19.85,0.48,17,15,19
1.74,6.58,-3.39,0.29,17,15,20
-10.0,-5.34,-14.98,0.39,17,15,21
29.0,-1.93,19.85,0.39,17,15,22
27.38,-15.53,19.85,0.39,17,15,23
-10.0,-1.35,-19.2,0.39,17,15,24
-10.0,3.64,-19.2,0.34,17,15,25
29.0,-4.94,19.85,0.44,17,15,26
29.0,-10.24,19.85,0.34,17,15,27
-10.0,7.48,-19.2,0.29,17,15,28
-10.0,-1.17,-18.14,0.44,17,15,29
29.0,-1.99,19.85,0.44,17,15,30
29.0,-20.3,19.85,0.34,17,15,31
-10.0,1.91,-19.2,0.44,17,15,32
-10.0,-10.87,-19.2,0.39,17,15,33
29.0,-5.66,19.85,0.39,17,15,34
12.57,-7.23,6.1,0.34,17,15,35
-10.0,0.75,-19.2,0.39,17,15,36
-10.0,2.52,-13.78,0.44,17,15,37
28.03,-4.35,19.85,0.39,17,15,38
29.0,-19.44,19.85,0.39,17,15,39
-10.0,0.68,-19.2,0.34,17,15,40
-10.0,2.46,-19.2,0.48,17,15,41
29.0,-1.24,19.85,0.48,17,15,42
23.92,-13.27,18.02,0.39,17,15,43
-10.0,2.79,-19.2,0.39,17,15,44
-10.0,6.53,-19.2,0.44,17,15,45
29.0,-8.11,19.85,0.48,17,15,46
29.0,-8.34,19.85,0.44,17,15,47
0.61,0.0,-0.04,0.29,17,15,49
-10.0,-12.07,-19.2,0.34,17,15,50
29.0,-5.47,19.85,0.39,17,15,51
16.7,9.96,6.92,0.48,17,15,52
-10.0,0.68,-19.2,0.39,17,15,53
-10.0,-1.98,-19.2,0.39,17,15,54
29.0,-4.65,19.85,0.39,17,15,55
29.0,-7.99,19.85,0.34,17,15,56
-10.0,-2.33,-19.2,0.44,17,15,57
-10.0,-2.12,-19.2,0.44,17,15,58
29.0,-4.38,19.85,0.39,17,15,59
29.0,-8.8,19.85,0.34,17,16,0
-10.0,-2.12,-19.2,0.39,17,16,1
-10.0,6.27,-19.2,0.44,17,16,2
29.0,-6.34,19.85,0.39,17,16,3
-10.0,2.09,-19.2,0.39,17,16,4
-10.0,2.39,-19.2,0.39,17,16,5
-10.0,7.63,-19.2,0.34,17,16,6
11.68,-4.5,5.47,0.39,17,16,7
29.0,-12.01,19.85,0.44,17,16,8
-10.0,0.65,-19.2,0.44,17,16,9
-10.0,8.28,-19.2,0.44,17,16,10
29.0,-2.09,19.85,0.44,17,16,11
29.0,-11.45,19.85,0.44,17,16,12
-10.0,0.32,-19.2,0.39,17,16,13
-10.0,8.34,-19.2,0.39,17,16,14
29.0,-4.05,19.85,0.39,17,16,15
24.28,-8.66,19.85,0.44,17,16,16
-10.0,4.36,-19.2,0.39,17,16,17
-10.0,14.41,-19.2,0.44,17,16,18
29.0,-7.7,19.85,0.39,17,16,19
29.0,-10.82,19.85,0.44,17,16,21
-10.0,6.92,-19.2,0.39,17,16,22
-10.0,-0.78,-7.96,0.39,17,16,23
29.0,-5.65,19.85,0.53,17,16,24
29.0,-9.9,19.85,0.39,17,16,25
-10.0,1.6,-19.2,0.34,17,16,26
-10.0,5.49,-19.2,0.34,17,16,27
29.0,-2.52,19.85,0.39,17,16,28
29.0,-10.44,19.85,0.34,17,16,29
-10.0,4.35,-19.2,0.29,17,16,30
-10.0,2.88,-15.84,0.39,17,16,31
29.0,-6.54,19.85,0.39,17,16,32
29.0,-10.24,19.85,0.29,17,16,33
-10.0,3.39,-19.2,0.39,17,16,34
25.58,-5.01,19.85,0.39,17,16,35
29.0,-7.03,19.85,0.44,17,16,36
29.0,-9.24,19.85,0.44,17,16,37
5.83,-0.44,4.74,0.39,17,16,38
-10.0,7.74,-19.2,0.39,17,16,39
29.0,-7.76,19.85,0.39,17,16,40
29.0,-7.83,19.85,0.48,17,16,41
-10.0,6.47,-19.2,0.44,17,16,42
-10.0,7.27,-19.2,0.29,17,16,43
29.0,-4.74,19.85,0.39,17,16,44
29.0,-7.63,19.85,0.39,17,16,45
-10.0,5.69,-19.2,0.44,17,16,46
-10.0,10.22,-19.2,0.39,17,16,47
29.0,-3.92,19.85,0.34,17,16,48
29.0,-7.16,19.85,0.44,17,16,49
-10.0,3.76,-19.2,0.39,17,16,50
-10.0,7.51,-19.2,0.34,17,16,51
29.0,-3.38,19.85,0.39,17,16,53
29.0,-5.58,19.85,0.48,17,16,54
10.72,0.47,11.26,0.44,17,16,55
-10.0,14.53,-19.2,0.44,17,16,56
29.0,-5.48,19.85,0.44,17,16,57
29.0,-11.11,19.85,0.39,17,16,58
-10.0,4.64,-19.2,0.39,17,16,59
-10.0,11.04,-17.88,0.44,17,17,0
29.0,-5.68,19.85,0.34,17,17,1
29.0,-7.58,19.85,0.39,17,17,2
-10.0,1.33,-19.2,0.44,17,17,3
-10.0,13.07,-19.2,0.48,17,17,4
29.0,-2.09,19.85,0.44,17,17,5
-8.47,-2.75,-9.81,0.44,17,17,6
-10.0,3.76,-19.2,0.44,17,17,7
-10.0,6.95,-12.54,0.39,17,17,8
29.0,-7.08,19.85,0.48,17,17,9
29.0,-3.56,19.85,0.34,17,17,10
-10.0,3.92,-19.2,0.44,17,17,11
-10.0,4.34,-19.2,0.44,17,17,12
29.0,-6.14,19.85,0.39,17,17,13
29.0,-9.52,19.85,0.48,17,17,14
-10.0,6.47,-19.2,0.48,17,17,15
-10.0,-0.09,-19.2,0.39,17,17,16
29.0,-5.28,19.85,0.53,17,17,17
29.0,-9.76,19.85,0.39,17,17,18
-10.0,5.37,-19.2,0.44,17,17,19
-10.0,2.84,-19.2,0.39,17,17,20
29.0,-4.44,19.85,0.34,17,17,21
29.0,-6.86,19.85,0.39,17,17,22
-10.0,1.39,-19.2,0.39,17,17,23
-10.0,5.62,-19.2,0.39,17,17,25
29.0,-6.77,19.85,0.58,17,17,26
29.0,-7.28,19.85,0.39,17,17,27
-10.0,4.97,-19.2,0.39,17,17,28
-10.0,5.92,-19.2,0.44,17,17,29
29.0,-4.81,19.85,0.39,17,17,30
29.0,-0.01,19.85,0.44,17,17,31
-10.0,4.82,-19.2,0.39,17,17,32
-10.0,6.37,-19.2,0.39,17,17,33
29.0,-5.79,19.85,0.29,17,17,34
29.0,-10.0,19.85,0.44,17,17,35
29.0,-3.91,19.85,0.39,17,17,36
-10.0,6.11,-19.2,0.34,17,17,37
29.0,-2.82,19.85,0.34,17,17,38
29.0,-7.28,19.85,0.44,17,17,39
-10.0,3.71,-19.2,0.48,17,17,40
-10.0,6.22,-19.2,0.34,17,17,41
-10.0,1.08,-11.3,0.39,17,17,42
29.0,-9.05,19.85,0.39,17,17,43
-10.0,1.15,-19.2,0.34,17,17,44
-10.0,5.65,-19.2,0.44,17,17,45
29.0,-8.29,19.85,0.48,17,17,46
29.0,-11.57,19.85,0.29,17,17,47
-10.0,5.02,-19.2,0.44,17,17,48
-10.0,8.83,-19.2,0.48,17,17,49
29.0,-4.82,19.85,0.48,17,17,50
29.0,-9.58,19.85,0.39,17,17,51
-10.0,0.78,-19.2,0.34,17,17,52
-10.0,7.77,-19.2,0.44,17,17,53
29.0,-6.12,19.85,0.44,17,17,54
29.0,-8.14,19.85,0.34,17,17,55
-10.0,-0.19,-19.2,0.34,17,17,57
-10.0,-2.13,-10.23,0.39,17,17,58
29.0,-7.3,19.85,0.44,17,17,59
29.0,-8.31,19.85,0.44,17,18,0
-10.0,3.73,-19.2,0.48,17,18,1
-10.0,7.5,-18.78,0.44,17,18,2
29.0,-7.68,19.85,0.34,17,18,3
29.0,-8.94,19.85,0.48,17,18,4
-10.0,4.24,-19.2,0.44,17,18,5
-10.0,5.47,-19.13,0.44,17,18,6
-10.0,6.71,-19.2,0.34,17,18,7
29.0,-9.21,19.85,0.44,17,18,8
-10.0,4.24,-19.2,0.48,17,18,9
-10.0,8.37,-19.2,0.39,17,18,10
29.0,-4.99,19.85,0.29,17,18,11
29.0,-9.94,19.85,0.44,17,18,12
-10.0,4.06,-19.2,0.39,17,18,13
8.96,4.83,8.1,0.44,17,18,14
29.0,-8.17,19.85,0.44,17,18,15
29.0,-8.31,19.85,0.44,17,18,16
-10.0,2.07,-19.2,0.34,17,18,17
-10.0,10.45,-19.2,0.44,17,18,18
29.0,-6.67,19.85,0.48,17,18,19
29.0,-9.41,19.85,0.44,17,18,20
-10.0,2.01,-19.2,0.44,17,18,21
-10.0,11.63,-19.2,0.48,17,18,22
29.0,-6.23,19.85,0.39,17,18,23
29.0,-6.62,19.85,0.39,17,18,24
-10.0,0.44,-19.2,0.39,17,18,25
-10.0,13.99,-19.2,0.48,17,18,26
29.0,-7.1,19.85,0.39,17,18,27
29.0,-8.66,19.85,0.44,17,18,28
-10.0,-0.78,-4.9,0.44,17,18,30
-10.0,10.07,-19.2,0.53,17,18,31
29.0,-7.48,19.85,0.44,17,18,32
29.0,-8.81,19.85,0.48,17,18,33
-10.0,5.74,-19.2,0.39,17,18,34
-10.0,11.91,-19.2,0.48,17,18,35
29.0,-2.54,19.85,0.39,17,18,36
29.0,-7.62,19.85,0.39,17,18,37
29.0,-1.26,19.85,0.39,17,18,38
-10.0,9.98,-19.2,0.48,17,18,39
29.0,-4.26,19.85,0.39,17,18,40
29.0,-8.24,19.85,0.53,17,18,41
-10.0,0.39,-19.2,0.39,17,18,42
-10.0,10.75,-19.2,0.48,17,18,43
29.0,-3.71,19.85,0.44,17,18,44
0.99,1.79,0.16,0.48,17,18,45
-10.0,3.42,-19.2,0.39,17,18,46
-10.0,14.81,-19.2,0.48,17,18,47
29.0,-4.74,19.85,0.39,17,18,48
29.0,-5.64,19.85,0.39,17,18,49
-10.0,1.95,-19.2,0.39,17,18,50
-10.0,11.97,-19.2,0.39,17,18,51
29.0,-6.72,19.85,0.44,17,18,52
29.0,-10.44,19.85,0.48,17,18,53
-10.0,0.63,-19.2,0.44,17,18,54
-10.0,11.84,-19.2,0.34,17,18,55
29.0,-4.23,19.85,0.39,17,18,56
29.0,-5.71,19.85,0.44,17,18,57
-10.0,-1.37,-18.37,0.48,17,18,58
-10.0,12.06,-18.97,0.48,17,18,59
0.05,2.56,-3.9,0.44,17,19,0
27.34,-6.09,19.57,0.44,17,19,2
-10.0,3.44,-19.2,0.44,17,19,3
-10.0,10.22,-19.2,0.44,17,19,4
29.0,-5.69,19.85,0.34,17,19,5
29.0,-8.24,19.85,0.39,17,19,6
-10.0,2.98,-19.2,0.44,17,19,7
-10.0,8.03,-19.2,0.44,17,19,8
-10.0,9.91,-19.2,0.39,17,19,9
29.0,-5.31,19.85,0.44,17,19,10
-10.0,-0.2,-19.2,0.39,17,19,11
-10.0,13.03,-19.2,0.44,17,19,12
29.0,-3.38,19.85,0.29,17,19,13
29.0,-1.2,19.85,0.39,17,19,14
-10.0,1.35,-19.2,0.48,17,19,15
-10.0,9.81,-19.2,0.34,17,19,16
0.34,2.16,-2.64,0.39,17,19,17
29.0,-10.03,19.85,0.29,17,19,18
-10.0,1.74,-19.2,0.44,17,19,19
-10.0,13.59,-19.2,0.48,17,19,20
29.0,-5.59,19.85,0.48,17,19,21
29.0,-8.26,19.85,0.34,17,19,22
-10.0,4.07,-19.2,0.39,17,19,23
-10.0,7.7,-19.2,0.44,17,19,24
29.0,-5.83,19.85,0.39,17,19,25
29.0,-6.23,19.85,0.44,17,19,26
-10.0,-0.16,-19.2,0.34,17,19,27
-10.0,9.94,-19.2,0.44,17,19,28
29.0,-2.28,19.85,0.44,17,19,29
29.0,-3.01,19.85,0.39,17,19,30
-10.0,0.36,-19.2,0.34,17,19,31
6.37,1.63,2.52,0.34,17,19,32
29.0,-5.76,19.85,0.44,17,19,34
29.0,-9.2,19.85,0.48,17,19,35
-10.0,5.67,-19.2,0.44,17,19,36
-10.0,11.96,-19.2,0.39,17,19,37
29.0,-5.93,19.85,0.44,17,19,38
29.0,-7.14,19.85,0.39,17,19,39
-10.0,0.6,-19.2,0.39,17,19,40
-10.0,3.29,-19.2,0.39,17,19,41
29.0,-6.6,19.85,0.39,17,19,42
29.0,-6.38,19.85,0.44,17,19,43
-10.0,4.2,-19.2,0.44,17,19,44
-10.0,2.82,-17.16,0.44,17,19,45
29.0,-6.77,19.85,0.39,17,19,46
29.0,-7.97,19.85,0.44,17,19,47
4.0,0.3,1.76,0.48,17,19,48
-10.0,12.84,-19.2,0.39,17,19,49
29.0,-6.98,19.85,0.34,17,19,50
29.0,-9.33,19.85,0.39,17,19,51
-10.0,-0.97,-19.2,0.34,17,19,52
-10.0,8.09,-19.2,0.44,17,19,53
29.0,-6.82,19.85,0.48,17,19,54
29.0,-8.03,19.85,0.48,17,19,55
-10.0,-0.76,-19.2,0.44,17,19,56
-10.0,13.09,-19.2,0.48,17,19,57
29.0,-2.83,19.85,0.44,17,19,58
29.0,-8.02,19.85,0.39,17,19,59
-10.0,1.88,-19.2,0.44,17,20,0
-10.0,14.38,-19.2,0.48,17,20,1
29.0,-8.28,19.85,0.39,17,20,2
29.0,-9.18,19.85,0.44,17,20,3
7.26,4.0,2.89,0.39,17,20,4
-10.0,10.48,-19.2,0.44,17,20,6
29.0,-3.86,19.85,0.48,17,20,7
29.0,-7.89,19.85,0.44,17,20,8
-10.0,3.1,-19.2,0.39,17,20,9
-10.0,10.42,-19.2,0.39,17,20,10
29.0,-4.22,19.85,0.48,17,20,11
29.0,-5.46,19.85,0.44,17,20,12
-10.0,3.99,-19.2,0.39,17,20,13
-10.0,8.15,-15.61,0.44,17,20,14
29.0,-5.11,19.85,0.39,17,20,15
29.0,-7.82,19.85,0.44,17,20,16
-10.0,0.3,-19.2,0.44,17,20,17
-10.0,10.16,-19.2,0.44,17,20,18
29.0,-3.21,19.85,0.44,17,20,19
10.23,-8.62,5.04,0.44,17,20,20
-10.0,-0.28,-19.2,0.39,17,20,21
-10.0,14.43,-19.2,0.44,17,20,22
